WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
3619,Cuvée de la Pompadour Brut Rosé,Red,USA,Oregon,Chardonnay,2023,15.3,1.5L,Medium
3620,Upstream,White,USA,Napa Valley,Syrah,2003,11.1,1L,Low
3621,Appellation Series Kathy's Cuvée,Red,Australia,Hunter Valley,Cabernet Sauvignon,2015,11.6,0.75L,Premium
3622,Scarrone Vigna Vecchia,Rosé,USA,Sonoma,Tempranillo,2022,14.1,1.5L,Medium
3623,Premier Cru Blanc de Blancs Premium Brut,White,Portugal,Douro,Tempranillo,2017,11.2,0.75L,Medium
3624,Domaine des Monticoles,Red,Germany,Mosel,Riesling,2010,12.5,1.5L,High
3625,Muleskinner,Sparkling,Argentina,Salta,Merlot,2008,12.6,1.5L,Low
3626,Proprietor's Limited Release,Red,Australia,Barossa Valley,Cabernet Sauvignon,2020,14.6,0.75L,Low
3627,Bricco Rioglio,Rosé,Italy,Tuscany,Merlot,2000,12.1,0.75L,High
3628,Plus One,Rosé,Spain,Rioja,Merlot,2000,13.7,0.75L,Premium
3629,Hommage Artist Series Reserve,Sparkling,Australia,Barossa Valley,Cabernet Sauvignon,2019,11.2,1L,Medium
3630,Le Mandorlae Riserva,Dessert,France,Bordeaux,Tempranillo,2012,12.9,0.75L,High
3631,Roncagliette,White,Chile,Maipo Valley,Chardonnay,2004,11.6,1L,Premium
3632,Due Mila Tre,White,Chile,Maipo Valley,Merlot,2018,15.1,0.75L,Low
3633,Elaine's Vineyard,White,Spain,Ribera del Duero,Sauvignon Blanc,2008,13.3,1.5L,Medium
3634,Aphros  Super-Reserva Bruto,Red,Portugal,Alentejo,Fetească Neagră,2011,12.0,0.75L,Low
3635,Les Cornets,Dessert,Australia,Hunter Valley,Fetească Neagră,2018,12.4,1.5L,Medium
3636,Indindoli Vineyard,White,Germany,Rheingau,Chardonnay,2015,14.6,1.5L,Premium
3637,Inocencio,Dessert,Germany,Rheingau,Malbec,2008,13.2,1L,High
3638,The Merle Reserve,Red,France,Burgundy,Syrah,2006,11.6,1.5L,Low
3639,Companion,Red,USA,Napa Valley,Merlot,2023,14.6,1.5L,Medium
3640,Lot #19,Red,Argentina,Salta,Riesling,2006,14.8,1.5L,Premium
3641,Enosi,White,Italy,Sicily,Malbec,2013,15.5,0.75L,Low
3642,Sweet Torito,Sparkling,Argentina,Salta,Fetească Neagră,2002,13.3,1.5L,Premium
3643,Florentin,Dessert,France,Burgundy,Syrah,2004,14.2,1L,High
3644,Ondine,Rosé,Italy,Veneto,Tempranillo,2021,13.6,1.5L,Low
3645,Campaccio Selezione Riserva,White,Chile,Casablanca Valley,Pinot Noir,2009,14.9,0.75L,High
3646,Rotunda Red,White,USA,Oregon,Syrah,2019,11.9,0.75L,Premium
3647,Rapley Trail Vineyard B Block,Red,Italy,Tuscany,Fetească Neagră,2004,14.3,0.75L,Low
3648,No. 99 Icewine,White,Argentina,Mendoza,Sauvignon Blanc,2002,12.5,1L,Premium
3649,LEHM Michaela's Vineyard Estate,Rosé,Portugal,Douro,Chardonnay,2008,11.9,0.75L,High
3650,Cicinis,White,Chile,Casablanca Valley,Merlot,2002,12.1,1L,Medium
3651,Alluvium,Red,France,Provence,Sauvignon Blanc,2014,11.2,1L,Premium
3652,Garey Ranch Vineyard,Rosé,Portugal,Alentejo,Cabernet Sauvignon,2000,13.4,1L,Premium
3653,Soprendere,Rosé,France,Bordeaux,Chardonnay,2022,12.4,0.75L,High
3654,Chabot Vineyard,Dessert,Chile,Casablanca Valley,Chardonnay,2002,12.1,1.5L,Premium
3655,Villa Canlungo,Rosé,USA,Oregon,Riesling,2023,12.3,0.75L,Premium
3656,Les Chabiots Premier Cru,Sparkling,Chile,Casablanca Valley,Pinot Noir,2010,11.7,1.5L,Medium
3657,Kalkofen,Dessert,Spain,Rioja,Fetească Neagră,2009,12.8,1L,Medium
3658,Amanzio,Dessert,Spain,Ribera del Duero,Merlot,2022,12.6,0.75L,Medium
3659,Quattuor Blanc de Blancs Brut,Rosé,Germany,Rheingau,Cabernet Sauvignon,2003,12.8,0.75L,Medium
3660,Graf Noir,Red,France,Champagne,Fetească Neagră,2010,14.6,1.5L,Medium
3661,Sangiacomo Vineyards Reserve,Sparkling,Romania,Dealu Mare,Syrah,2017,11.2,0.75L,Medium
3662,Dillon Springs Road Private Reserve,Rosé,Romania,Cotnari,Chardonnay,2019,13.6,1.5L,Low
3663,Hacienda Zorita Natural Reserve Unamuno Vineyard,White,Spain,Catalonia,Fetească Neagră,2013,12.4,0.75L,High
3664,Valdemoreda Rosado,Rosé,France,Champagne,Cabernet Sauvignon,2003,11.6,0.75L,Low
3665,Damaschito,Dessert,USA,Napa Valley,Cabernet Sauvignon,2007,15.1,0.75L,Low
3666,Brigita Clone 777,Sparkling,Germany,Mosel,Chardonnay,2019,13.7,0.75L,High
3667,Alvarinho Portal do Fidalgo,Dessert,Italy,Veneto,Chardonnay,2008,15.2,1L,High
3668,Montanello,Red,Germany,Rheingau,Malbec,2017,11.7,1.5L,High
3669,Nimbus Estate,Sparkling,Romania,Cotnari,Malbec,2002,12.3,0.75L,Medium
3670,Vila Jardim Escolha,White,USA,Oregon,Merlot,2012,14.4,0.75L,Low
3671,Domillor Harvest Selection,Rosé,Chile,Maipo Valley,Tempranillo,2023,15.5,1.5L,High
3672,Nova Serra,Sparkling,Italy,Piedmont,Riesling,2022,11.2,0.75L,Medium
3673,Maso Canali,Sparkling,Romania,Cotnari,Sauvignon Blanc,2023,15.3,0.75L,High
3674,Broken Rock Vineyard,Red,USA,Sonoma,Merlot,2016,12.1,0.75L,High
3675,Taylor Vineyard,Red,USA,Sonoma,Riesling,2018,12.0,1.5L,Medium
3676,Poggiotondo,Red,Romania,Cotnari,Tempranillo,2007,14.6,1.5L,Premium
3677,Soul Mate,Sparkling,Germany,Rheingau,Cabernet Sauvignon,2013,13.3,1.5L,Premium
3678,Blanc de Blancs Grand Cru Brut,White,Chile,Casablanca Valley,Pinot Noir,2023,12.1,1L,Premium
3679,EA Colheita Seleccionada,Rosé,USA,Napa Valley,Pinot Noir,2003,11.5,1L,High
3680,Old Barn,White,Portugal,Douro,Merlot,2011,13.0,1L,Premium
3681,Incanto,Red,Italy,Tuscany,Syrah,2010,13.5,1L,High
3682,Castello di Pomino,Rosé,Romania,Murfatlar,Sauvignon Blanc,2014,13.1,1L,Medium
3683,Sono 500ml,Dessert,Spain,Ribera del Duero,Merlot,2016,12.8,0.75L,High
3684,Sonnet #63,White,Australia,Barossa Valley,Tempranillo,2006,12.0,1L,Low
3685,Magnolia Inspiration Vineyard,Rosé,France,Champagne,Pinot Noir,2004,11.4,1.5L,Medium
3686,Piedra Roja Block 22,Sparkling,Portugal,Douro,Pinot Noir,2019,15.5,1L,Premium
3687,Cuvée Vieilles Vignes Primeur,Dessert,Australia,Hunter Valley,Riesling,2013,12.8,1.5L,Medium
3688,Costa del Pesche Brut,Dessert,Chile,Casablanca Valley,Cabernet Sauvignon,2023,13.7,1.5L,Low
3689,Corton-Charlemagne Grand Cru,Sparkling,Germany,Rheingau,Riesling,2014,13.6,1.5L,Low
3690,Otton Vineyards,Rosé,Australia,Hunter Valley,Tempranillo,2000,15.1,1.5L,Low
3691,Camarcanda,Sparkling,Italy,Sicily,Tempranillo,2006,15.5,1L,High
3692,Faneros,Sparkling,Portugal,Douro,Riesling,2019,15.4,1L,Low
3693,Stonemason,White,USA,Sonoma,Merlot,2000,12.7,0.75L,Premium
3694,Double Canyon Vineyard,Rosé,Portugal,Alentejo,Chardonnay,2013,15.3,1.5L,Medium
3695,Rx-4 Red Wine,Sparkling,Spain,Ribera del Duero,Malbec,2010,15.2,1.5L,Low
3696,Master Lot Reserve,White,Argentina,Mendoza,Cabernet Sauvignon,2003,14.6,1.5L,Low
3697,Pioneer Block 19 Bird Block,Dessert,Germany,Rheingau,Merlot,2021,13.2,0.75L,High
3698,Suliccenti,Dessert,USA,Oregon,Malbec,2017,12.1,0.75L,Medium
3699,Las Dosces,Sparkling,Romania,Cotnari,Pinot Noir,2011,11.6,0.75L,High
3700,Dom,Red,USA,Oregon,Pinot Noir,2023,14.6,1.5L,Medium
3701,Fermo,White,Spain,Ribera del Duero,Malbec,2005,14.8,0.75L,Premium
3702,Milestone Cabernet Franc-Merlot,Dessert,Chile,Maipo Valley,Cabernet Sauvignon,2012,13.9,1.5L,Premium
3703,Viking Estate Vineyard,Red,Portugal,Alentejo,Merlot,2019,11.8,1.5L,Premium
3704,SP 68,Red,Australia,Hunter Valley,Riesling,2019,13.0,1.5L,High
3705,Grand Terroir Tautavel,Dessert,Italy,Tuscany,Chardonnay,2022,14.4,1L,High
3706,Prestige Codru,White,Australia,Barossa Valley,Syrah,2009,13.9,1.5L,High
3707,Molisse,Dessert,France,Champagne,Syrah,2001,12.1,0.75L,Low
3708,Prodigo,Sparkling,Argentina,Mendoza,Malbec,2022,12.5,0.75L,Low
3709,Sciara,Dessert,Chile,Casablanca Valley,Riesling,2005,11.9,0.75L,Medium
3710,Vale de Mata Reserva,Rosé,France,Provence,Pinot Noir,2004,12.8,1L,Premium
3711,Clos Montirius,Sparkling,France,Bordeaux,Sauvignon Blanc,2019,12.0,1.5L,Low
3712,Le Vol des Anges,Red,Argentina,Mendoza,Riesling,2002,15.5,0.75L,Premium
3713,Vin Soave,Rosé,Australia,Hunter Valley,Syrah,2004,13.1,1L,Premium
3714,Cara Mia Vineyard Bel Canto Red Wine,White,France,Provence,Fetească Neagră,2006,12.4,1.5L,Low
3715,Kaseler Dominikanerberg Auslese,Dessert,Romania,Murfatlar,Chardonnay,2017,11.4,1.5L,High
3716,Les Chaillots Premier Cru,Rosé,Romania,Cotnari,Tempranillo,2002,12.5,0.75L,Low
3717,Alchemy,Sparkling,France,Provence,Merlot,2022,14.7,1L,Premium
3718,Hidden Horse,Dessert,Romania,Cotnari,Tempranillo,2018,14.3,1.5L,Medium
3719,Messias Selection,Red,Portugal,Douro,Fetească Neagră,2015,12.1,1.5L,Medium
3720,Calvert Vineyard Bannockburn,White,Italy,Sicily,Pinot Noir,2001,13.3,0.75L,Medium
3721,IQUE,Dessert,Portugal,Alentejo,Pinot Noir,2020,13.6,0.75L,Low
3722,Cuvée Rare Réserve Brut,White,USA,Sonoma,Merlot,2002,14.4,0.75L,High
3723,Lienà,White,Spain,Catalonia,Cabernet Sauvignon,2006,14.8,1.5L,Premium
3724,IXE,White,Romania,Cotnari,Syrah,2008,11.1,1.5L,Premium
3725,Explorer The Illegitimate,Rosé,Spain,Rioja,Sauvignon Blanc,2010,11.5,0.75L,Low
3726,The Standish Single Vineyard,Red,Romania,Dealu Mare,Sauvignon Blanc,2019,13.0,1.5L,Medium
3727,Vinsobres,Sparkling,Germany,Rheingau,Fetească Neagră,2019,14.1,0.75L,High
3728,Alta Max,Dessert,Germany,Mosel,Chardonnay,2001,14.6,1L,Medium
3729,Parceto,Rosé,Spain,Ribera del Duero,Tempranillo,2006,11.2,1L,High
3730,Château Gris Les Terrasses,Dessert,Germany,Rheingau,Riesling,2016,14.0,0.75L,Low
3731,Family Vineyards,Dessert,Argentina,Salta,Tempranillo,2022,14.2,0.75L,Low
3732,Senftenberger Freiheit,Rosé,USA,Oregon,Riesling,2010,13.6,1L,High
3733,Re Nero,White,Spain,Catalonia,Riesling,2022,13.9,0.75L,Premium
3734,Cuvée Jean-Claude Aucoeur,Dessert,France,Burgundy,Chardonnay,2013,13.6,1.5L,Premium
3735,Whiteline No Oak,Sparkling,USA,Napa Valley,Chardonnay,2019,15.1,0.75L,High
3736,Teorema,Dessert,USA,Napa Valley,Chardonnay,2016,13.3,1.5L,Low
3737,Secateurs Cinsault-Shiraz-Grenache,Red,Germany,Mosel,Riesling,2021,13.0,1L,High
3738,Artige,Rosé,Australia,Barossa Valley,Tempranillo,2015,12.2,0.75L,Medium
3739,Vi No SO2,Rosé,Portugal,Douro,Syrah,2001,12.4,1L,High
3740,Les Gouttes d'Or Premier Cru,Red,USA,Sonoma,Sauvignon Blanc,2005,14.6,1.5L,Low
3741,San Alberto,White,Italy,Piedmont,Cabernet Sauvignon,2012,12.1,1L,Low
3742,Le Beauregard Premier Cru,Red,France,Bordeaux,Sauvignon Blanc,2014,11.6,1.5L,Premium
3743,South Mesa Barnwood Vineyard,Red,France,Champagne,Riesling,2000,11.5,0.75L,High
3744,6 meses en barrica,Red,Germany,Mosel,Merlot,2017,11.2,0.75L,Medium
3745,Charm,Dessert,Australia,Hunter Valley,Sauvignon Blanc,2009,12.6,0.75L,High
3746,Blanc de Lynch Bages,Red,Spain,Ribera del Duero,Malbec,2016,12.6,1L,Low
3747,Angelliaume Domaine des Falaises,White,USA,Sonoma,Chardonnay,2003,13.9,0.75L,Low
3748,Petite Ruche,Rosé,Argentina,Salta,Pinot Noir,2023,13.7,0.75L,High
3749,Grand Cuvée Brut,Sparkling,Spain,Rioja,Tempranillo,2000,14.9,0.75L,Premium
3750,DeMayo Vineyard,White,Italy,Tuscany,Fetească Neagră,2001,11.5,1.5L,High
3751,Villa Luigia Extra Dry Millesimato,Sparkling,France,Provence,Malbec,2002,13.1,1.5L,High
3752,Von Den Terrassen,Red,Romania,Murfatlar,Fetească Neagră,2001,14.3,0.75L,Medium
3753,Yarden 2T Touriga Nacional-Tinta Cão,Dessert,Spain,Catalonia,Pinot Noir,2006,13.9,1.5L,Medium
3754,AVA Series,Red,USA,Sonoma,Riesling,2004,13.4,1L,Premium
3755,Lot 1232,Dessert,Chile,Casablanca Valley,Chardonnay,2006,13.7,1L,Low
3756,Les Charmots Premier Cru,Dessert,Portugal,Alentejo,Merlot,2013,13.2,0.75L,Low
3757,Vecchie Vigne in Località Ornati,Red,USA,Oregon,Cabernet Sauvignon,2017,13.8,1L,Medium
3758,Artz Vineyard,Red,Chile,Maipo Valley,Merlot,2015,15.2,1L,Low
3759,Williams Vineyard,Dessert,Australia,Hunter Valley,Syrah,2018,11.5,0.75L,Medium
3760,La Bellalda,White,Germany,Rheingau,Tempranillo,2005,11.1,1L,Low
3761,David Selby Reserve,Sparkling,Italy,Veneto,Riesling,2019,14.7,0.75L,Medium
3762,Vigna Della Casa Vecchia,Sparkling,USA,Oregon,Syrah,2023,12.4,1L,Premium
3763,N'Oak,Dessert,Italy,Tuscany,Chardonnay,2020,13.5,1L,Low
3764,Os Corvos da Vinha da Costa,Dessert,Spain,Rioja,Tempranillo,2002,11.4,0.75L,Premium
3765,Styx Gully,Red,France,Bordeaux,Riesling,2013,11.3,1.5L,Medium
3766,Cà del Pazzo,Rosé,Argentina,Mendoza,Pinot Noir,2011,11.3,1.5L,High
3767,Rosso di Gulfa,Dessert,Romania,Dealu Mare,Tempranillo,2012,15.0,0.75L,Premium
3768,Lawrence Vineyards Altruism,Rosé,Germany,Mosel,Riesling,2013,11.9,0.75L,Medium
3769,Behler Reserve,Sparkling,Romania,Murfatlar,Syrah,2010,11.8,0.75L,Premium
3770,Re di Renieri,Sparkling,France,Provence,Fetească Neagră,2022,15.4,0.75L,Medium
3771,Gesture,White,Spain,Catalonia,Cabernet Sauvignon,2003,15.2,1L,High
3772,Neuvsent,Rosé,Argentina,Salta,Merlot,2007,13.7,1L,Premium
3773,Radian Vineyard,Dessert,Australia,Barossa Valley,Cabernet Sauvignon,2010,14.8,1L,Low
3774,Penny Black,Dessert,Spain,Ribera del Duero,Fetească Neagră,2016,14.0,0.75L,Premium
3775,Squarano,White,USA,Sonoma,Chardonnay,2004,15.0,1.5L,High
3776,Zephyr Farms,White,Australia,Hunter Valley,Merlot,2002,11.5,1.5L,Medium
3777,Riesci,Dessert,Romania,Dealu Mare,Tempranillo,2022,11.5,0.75L,High
3778,Amphorae,Dessert,Australia,Barossa Valley,Pinot Noir,2010,13.3,1L,Low
3779,Central Park West,Sparkling,Germany,Rheingau,Tempranillo,2014,13.8,1.5L,Premium
3780,Goldberg Reserve,Sparkling,Australia,Hunter Valley,Riesling,2013,11.1,1L,High
3781,Auction Block,Red,Italy,Piedmont,Cabernet Sauvignon,2003,14.1,1L,Low
3782,Rose de Saignée Brut,Red,Romania,Dealu Mare,Riesling,2010,14.0,1.5L,Medium
3783,Mesta,White,Germany,Mosel,Chardonnay,2022,13.0,1.5L,Medium
3784,Les Quatre Journaux,Sparkling,Australia,Hunter Valley,Chardonnay,2014,14.1,1L,Medium
3785,Aigle d'Argent,Sparkling,Spain,Ribera del Duero,Chardonnay,2013,12.5,0.75L,Premium
3786,Gamekeeper's,Rosé,Australia,Barossa Valley,Fetească Neagră,2013,11.5,0.75L,Medium
3787,Domaine Virginie Thunevin,Sparkling,Germany,Rheingau,Pinot Noir,2014,12.2,0.75L,Premium
3788,Almancenista José Luis González Obregón Amontillado del Puerto,Red,Argentina,Mendoza,Malbec,2004,13.4,1.5L,Premium
3789,Chianti Classico,Sparkling,Portugal,Douro,Pinot Noir,2014,11.1,1L,High
3790,Finca Los Tanos,Dessert,USA,Oregon,Merlot,2015,13.7,1L,Low
3791,Domaine Barville Optimum,Red,Italy,Tuscany,Chardonnay,2006,14.1,1.5L,Low
3792,Cuvée Moncuit-Delos Grand Cru Brut,Dessert,Argentina,Mendoza,Malbec,2011,14.1,1L,Premium
3793,Caliza Syrah & Petit Verdot,White,USA,Oregon,Riesling,2009,14.5,0.75L,Premium
3794,Croser,Sparkling,Romania,Dealu Mare,Cabernet Sauvignon,2007,11.9,1L,Medium
3795,Quadraphonic D'Anbino Vineyard,Red,Germany,Mosel,Pinot Noir,2020,12.3,1L,High
3796,Quinta dos Aciprestes,Rosé,Romania,Dealu Mare,Cabernet Sauvignon,2023,14.6,1L,High
3797,Waitaki Vineyard,Sparkling,Chile,Casablanca Valley,Sauvignon Blanc,2009,11.5,1.5L,Premium
3798,R Collection,Dessert,Chile,Maipo Valley,Malbec,2004,14.3,0.75L,Low
3799,"Alcala, Highland Hills Vineyard",White,Spain,Catalonia,Fetească Neagră,2012,11.3,0.75L,Medium
3800,Tête de Cuvée Fiacre Brut,White,Italy,Sicily,Merlot,2003,14.3,1.5L,Premium
3801,En Hommage,Sparkling,Romania,Murfatlar,Riesling,2014,14.3,0.75L,Low
3802,Elite Vendimia Seleccionada,White,Romania,Dealu Mare,Syrah,2007,11.9,1L,Medium
3803,Blockhouse,Rosé,Argentina,Salta,Fetească Neagră,2016,15.3,0.75L,High
3804,Grapeful Red,Red,Spain,Ribera del Duero,Pinot Noir,2006,15.2,0.75L,High
3805,Château du Souzy Nouveau,White,USA,Napa Valley,Fetească Neagră,2012,12.6,1.5L,Low
3806,Clockspring Vineyard Old Vines,Dessert,Spain,Ribera del Duero,Syrah,2008,13.0,0.75L,Premium
3807,Alatus Blend,Dessert,USA,Napa Valley,Malbec,2019,15.2,1.5L,Medium
3808,Brio,Rosé,USA,Sonoma,Cabernet Sauvignon,2018,12.1,1.5L,High
3809,La Mission Premier Cru,Red,Argentina,Mendoza,Merlot,2020,12.6,0.75L,Premium
3810,Contrada R,White,Chile,Casablanca Valley,Malbec,2018,13.7,1L,Medium
3811,Riven Rock Vineyard,Rosé,Portugal,Alentejo,Tempranillo,2001,13.5,1L,Low
3812,Nexus,Rosé,Portugal,Alentejo,Cabernet Sauvignon,2023,14.3,1L,High
3813,Doménica,Dessert,Portugal,Douro,Cabernet Sauvignon,2013,12.7,0.75L,Medium
3814,Vigneto Rocche,Sparkling,France,Provence,Riesling,2016,12.7,0.75L,Low
3815,Heron,White,Argentina,Salta,Cabernet Sauvignon,2010,11.7,0.75L,Premium
3816,Roasted Slope,Red,Spain,Ribera del Duero,Riesling,2000,11.8,1L,Low
3817,Martin Koch Six Months,Red,Spain,Ribera del Duero,Malbec,2023,14.4,1.5L,Low
3818,Cuvée Icône du Château de Mercuès,Rosé,Spain,Ribera del Duero,Chardonnay,2010,15.3,1.5L,High
3819,Perelli-Minetti Vineyard,Dessert,USA,Sonoma,Fetească Neagră,2011,15.1,1L,High
3820,Envero Gran Reserva Estate Bottled,Red,Italy,Tuscany,Fetească Neagră,2015,14.0,1.5L,Premium
3821,Gap's Crown,Sparkling,Spain,Catalonia,Syrah,2009,11.7,1L,Medium
3822,San Floriano,Rosé,Romania,Cotnari,Chardonnay,2018,14.2,0.75L,High
3823,Swan Selection,Red,Spain,Ribera del Duero,Pinot Noir,2008,14.2,1L,Low
3824,Collinetta Vineyard,Sparkling,Chile,Casablanca Valley,Tempranillo,2003,12.5,0.75L,Medium
3825,Lot 807 Reserve,Dessert,Italy,Sicily,Chardonnay,2016,13.0,0.75L,Premium
3826,Genevriéres Premier Cru,Red,USA,Oregon,Sauvignon Blanc,2014,14.9,1.5L,High
3827,Serendipity Block,Rosé,Portugal,Douro,Tempranillo,2017,15.0,1.5L,Medium
3828,Caterina Zardini Riserva,Rosé,Germany,Rheingau,Malbec,2009,12.5,0.75L,Medium
3829,Few and Far Between Vineyard,Rosé,Argentina,Mendoza,Merlot,2001,12.1,0.75L,High
3830,Vigneto Terre Lunghe,White,Argentina,Mendoza,Malbec,2023,12.4,1L,Medium
3831,La Colina,White,Germany,Mosel,Tempranillo,2014,11.8,1L,Medium
3832,Mortal Zin,Rosé,Australia,Hunter Valley,Fetească Neagră,2010,15.2,0.75L,Medium
3833,Loisium,Sparkling,Chile,Casablanca Valley,Cabernet Sauvignon,2010,15.1,1.5L,Medium
3834,Sylvaner,White,France,Provence,Chardonnay,2011,13.0,1.5L,High
3835,Quater,Sparkling,Argentina,Mendoza,Syrah,2019,11.0,1L,Premium
3836,Cuvée B,Rosé,Spain,Ribera del Duero,Tempranillo,2018,13.8,0.75L,High
3837,Norace,Rosé,Portugal,Douro,Merlot,2010,15.0,1L,Low
3838,Les Millandes Premier Cru,Dessert,France,Burgundy,Pinot Noir,2008,14.5,0.75L,Low
3839,Roggeri Riserva,White,Romania,Cotnari,Malbec,2018,15.0,1L,Medium
3840,Big Bat,Red,Romania,Dealu Mare,Riesling,2021,13.8,1.5L,Premium
3841,Sharilee,Dessert,Italy,Tuscany,Sauvignon Blanc,2020,11.2,1L,Low
3842,Canterbury Vineyard,White,Portugal,Alentejo,Tempranillo,2015,13.2,0.75L,Low
3843,Rastaban,White,Germany,Mosel,Merlot,2022,13.3,0.75L,Premium
3844,Reflections,Sparkling,Italy,Veneto,Fetească Neagră,2011,12.4,1L,Premium
3845,Uma Colección,Red,Chile,Casablanca Valley,Tempranillo,2012,13.3,0.75L,Premium
3846,The Oracle,Rosé,Romania,Cotnari,Syrah,2001,12.5,1.5L,High
3847,Storica Nicola Fabiano,Sparkling,Italy,Veneto,Pinot Noir,2014,11.4,1L,Medium
3848,Drysack Solera Especial Sweet Old Olorosso Aged 15 Years,Red,Chile,Maipo Valley,Cabernet Sauvignon,2009,14.9,1.5L,Low
3849,Fita Azul Celebration Reserva Secco,Dessert,Argentina,Mendoza,Malbec,2003,12.6,0.75L,High
3850,Pickett Road Vineyard,White,Australia,Hunter Valley,Cabernet Sauvignon,2020,12.8,1.5L,Low
3851,Aspersa,Rosé,Italy,Sicily,Syrah,2011,14.7,0.75L,Premium
3852,Theia Limited Edition,Rosé,France,Bordeaux,Fetească Neagră,2013,12.7,1.5L,High
3853,Kaseler Dominikanerberg Beerenauslese,Sparkling,Portugal,Alentejo,Tempranillo,2010,12.8,1L,Low
3854,Cabernet Franc-Carménère,White,Germany,Rheingau,Sauvignon Blanc,2011,13.7,1L,Low
3855,Romeira Colheita Seleccionada,Sparkling,Spain,Catalonia,Riesling,2023,11.3,0.75L,Premium
3856,Director's Reserve,Dessert,Portugal,Douro,Pinot Noir,2020,11.9,1.5L,Low
3857,Pink Criquet,Dessert,USA,Sonoma,Pinot Noir,2005,15.0,1L,Medium
3858,Nuages,Red,Australia,Hunter Valley,Riesling,2003,11.2,1L,Low
3859,Cadò,Rosé,USA,Napa Valley,Sauvignon Blanc,2012,14.1,0.75L,High
3860,30-years old Tawny,Rosé,Romania,Dealu Mare,Sauvignon Blanc,2005,13.1,0.75L,Low
3861,Le Cygne,White,Spain,Ribera del Duero,Sauvignon Blanc,2016,13.9,1.5L,Medium
3862,Château des Vierres,Sparkling,Portugal,Alentejo,Sauvignon Blanc,2011,12.3,1.5L,Low
3863,Rhinefarm Vineyard,Red,France,Bordeaux,Chardonnay,2001,11.2,1L,Medium
3864,Mentor,Sparkling,USA,Napa Valley,Merlot,2004,13.4,0.75L,Low
3865,Vinha da Cátedra,Sparkling,Australia,Hunter Valley,Syrah,2018,13.0,0.75L,Premium
3866,Estate Midnight Red Wine,Rosé,Argentina,Salta,Cabernet Sauvignon,2014,15.0,0.75L,High
3867,Erdener Prälat Beerenauslese,Dessert,Argentina,Salta,Fetească Neagră,2002,15.3,1L,Low
3868,WISDOM,Sparkling,Chile,Maipo Valley,Tempranillo,2006,15.1,1.5L,Medium
3869,3 Meses en Barrica,Sparkling,Australia,Hunter Valley,Merlot,2015,13.5,0.75L,Low
3870,Estate Pickett Road,Sparkling,Italy,Veneto,Fetească Neagră,2000,12.2,1.5L,Medium
3871,Castello di Monna Lisa Riserva,Dessert,Spain,Catalonia,Fetească Neagră,2015,13.6,1L,Premium
3872,Taylor Reserve,Red,USA,Oregon,Malbec,2005,11.1,1.5L,Medium
3873,Clos des Capucins,Sparkling,Argentina,Salta,Chardonnay,2018,14.9,1L,Low
3874,Vigneto Cialdini,Rosé,Spain,Catalonia,Syrah,2010,12.0,1.5L,Premium
3875,Bliss Vineyard Select,Sparkling,Germany,Rheingau,Syrah,2007,15.1,0.75L,Premium
3876,Single Vineyard Alto de Piedras,White,USA,Napa Valley,Chardonnay,2016,14.6,1L,Low
3877,Vadio Branco,Red,Romania,Cotnari,Sauvignon Blanc,2003,11.2,1.5L,High
3878,Pieve dei Monaci,White,Germany,Rheingau,Cabernet Sauvignon,2009,13.4,1.5L,Medium
3879,C21,Red,Australia,Barossa Valley,Riesling,2020,15.3,1.5L,Premium
3880,Bure Alto,Red,Chile,Casablanca Valley,Sauvignon Blanc,2004,12.7,1L,Premium
3881,La Presa Vineyard,Sparkling,Chile,Maipo Valley,Chardonnay,2004,12.5,1.5L,Medium
3882,Vigneti di Monteforte,Sparkling,Australia,Hunter Valley,Malbec,2011,13.1,0.75L,Medium
3883,Domaine Chenevières,White,USA,Sonoma,Merlot,2018,12.0,1.5L,Low
3884,Biiri Reserve,Sparkling,Argentina,Salta,Syrah,2002,15.0,1L,High
3885,Mark Bradford Vineyard,Sparkling,Argentina,Mendoza,Tempranillo,2017,12.6,1L,High
3886,Château des Ferrages Roumery,Sparkling,Portugal,Alentejo,Syrah,2014,12.3,0.75L,Low
3887,Giustino B. Extra Dry,White,USA,Napa Valley,Sauvignon Blanc,2002,14.9,0.75L,Premium
3888,Calmant Creek Vineyard,Rosé,Chile,Maipo Valley,Fetească Neagră,2002,13.6,1L,High
3889,Le Prunee,White,Italy,Piedmont,Merlot,2015,11.8,1.5L,High
3890,Vero,Red,Romania,Murfatlar,Sauvignon Blanc,2002,12.3,1L,Premium
3891,A. Rodet,Red,USA,Oregon,Riesling,2004,11.6,1.5L,High
3892,Tecolote Vineyards,White,Portugal,Douro,Syrah,2016,11.8,1L,Low
3893,Bordón Crianza,Dessert,Chile,Casablanca Valley,Pinot Noir,2000,13.2,0.75L,Premium
3894,Red Red Wine,Sparkling,USA,Sonoma,Sauvignon Blanc,2021,12.2,1L,Medium
3895,Murtas,Sparkling,Chile,Maipo Valley,Merlot,2006,14.8,1.5L,Low
3896,Four Vineyards Gods Hill Road Lyndoch,Sparkling,Portugal,Douro,Malbec,2017,12.1,1L,Medium
3897,Cuvée Vaussière,Red,Australia,Hunter Valley,Cabernet Sauvignon,2013,13.4,0.75L,High
3898,Madonne Estate,Rosé,Germany,Rheingau,Chardonnay,2010,13.8,1.5L,High
